Date,MatchTime,OrderID,Participant,CounterParty,API,AccountID,TraderID,ContractID,TradePrice,TradeSize,BuySell,StockCode,StockName,Market,Currency,Product,OrderValidity,OrderQty,BalanceQty,MarriedTrade,CustomerInfo
2018-04-27,10:27:39,60F0F90100010A74,252,252,72252B,0002801,108,15,0.096,1000,B,A50_RY,Rowsley,READY,SGD,Cash,DAY,1000,0,N,00003470216OSG1
2018-04-27,10:27:39,60F0F90100010A75,252,252,72252B,0002801,108,15,0.096,1000,S,A50_RY,Rowsley,READY,SGD,Cash,DAY,5000,4000,N,00003470217OSG1
2018-04-27,11:01:40,60F0F90100010A7D,252,252,72252B,0002801,108,17,1.18,1000,S,G13_RY,Genting Sing,READY,SGD,Cash,DAY,1000,0,N,00003470220OSG1
2018-04-27,11:01:40,60F0F90100010A7E,252,252,72252B,0002801,108,17,1.18,1000,B,G13_RY,Genting Sing,READY,SGD,Cash,DAY,10000,9000,N,00003470221OSG1
2018-04-27,11:22:48,60F0F90100010A5F,252,252,72252B,0002704,CCC,19,120.01,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,15000,14000,N,00003470213OSG1
2018-04-27,11:22:48,60F0F90100010A83,252,252,72252B,0002704,CCC,19,120.01,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,1000,0,N,00003470223OSG1
2018-04-27,11:23:34,60F0F90100010A5F,252,252,72252B,0002704,CCC,21,120.01,2000,B,D05_RY,DBS,READY,SGD,Cash,DAY,15000,12000,N,00003470213OSG1
2018-04-27,11:23:34,60F0F90100010A86,252,252,72252B,0002704,CCC,21,120.01,2000,S,D05_RY,DBS,READY,SGD,Cash,DAY,2000,0,N,00003470224OSG1
2018-04-27,11:42:48,60F0F90100010A5F,252,252,72252B,0002704,CCC,23,120.01,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,15000,11000,N,00003470213OSG1
2018-04-27,11:42:48,60F0F90100010A90,252,252,72252B,0002801,104,23,120.01,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,1000,0,N,00003470225OSG1
2018-04-27,11:52:25,60F0F90100010A5F,252,252,72252B,0002704,CCC,24,120.01,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,15000,10000,N,00003470213OSG1
2018-04-27,11:52:25,60F0F90100010A92,252,252,72252B,0002801,104,24,120.01,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,1000,0,N,00003470226OSG1
2018-04-27,13:34:54,60F0F90100010A9D,252,252,72252B,0002704,CCC,26,120.03,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,8000,7000,N,00003470321OSG1
2018-04-27,13:34:54,60F0F90100010A9E,252,252,72252B,0002704,CCC,26,120.03,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,1000,0,N,00003470322OSG1
2018-04-27,13:37:33,60F0F90100010A9D,252,252,72252B,0002704,CCC,27,120.03,8000,S,D05_RY,DBS,READY,SGD,Cash,DAY,8000,0,N,00003470321OSG1
2018-04-27,13:37:33,60F0F90100010AA0,252,252,72252B,0002704,CCC,27,120.03,8000,B,D05_RY,DBS,READY,SGD,Cash,DAY,8000,0,N,00003470323OSG1
2018-04-27,14:55:33,60F0F90100010A3F,252,286,72252B,0002704,CCC,31,120,9000,B,D05_RY,DBS,READY,SGD,Cash,DAY,10000,0,N,00003470190OSG1
2018-04-27,14:55:33,60F0F90100010A5F,252,286,72252B,0002704,CCC,30,120.01,10000,B,D05_RY,DBS,READY,SGD,Cash,DAY,15000,0,N,00003470213OSG1
2018-04-27,15:13:42,60F0F90100010AD7,252,252,72252B,0002704,CCC,39,120.03,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,5000,4000,N,00003470330OSG1
2018-04-27,15:13:42,60F0F90100010ADA,252,252,72252B,0002704,CCC,39,120.03,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,1000,0,N,00003470332OSG1
2018-04-27,15:18:59,60F0F90100010AD7,252,252,72252B,0002704,CCC,40,120.03,3000,B,D05_RY,DBS,READY,SGD,Cash,DAY,5000,1000,N,00003470330OSG1
2018-04-27,15:18:59,60F0F90100010ADD,252,252,72252B,0002704,CCC,40,120.03,3000,S,D05_RY,DBS,READY,SGD,Cash,DAY,3000,0,N,00003470334OSG1
2018-04-27,15:22:52,60F0F90100010AD7,252,252,72252B,0002704,CCC,41,120.03,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,5000,0,N,00003470330OSG1
2018-04-27,15:22:52,60F0F90100010AD9,252,252,72252B,0002704,CCC,42,120.03,1000,B,D05_RY,DBS,READY,SGD,Cash,DAY,1000,0,N,00003470331OSG1
2018-04-27,15:22:52,60F0F90100010ADE,252,252,72252B,0002801,104,41,120.03,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,2000,1000,N,00003470335OSG1
2018-04-27,15:22:52,60F0F90100010ADE,252,252,72252B,0002801,104,42,120.03,1000,S,D05_RY,DBS,READY,SGD,Cash,DAY,2000,0,N,00003470335OSG1
2018-04-27,15:24:33,60F0F90100010A58,252,252,72252B,0002801,108,43,3.42,5000,S,Z74_RY,SingTel,READY,SGD,Cash,DAY,9000,4000,N,00003470209OSG1
2018-04-27,15:24:33,60F0F90100010AE0,252,252,72252B,0002704,CCC,43,3.42,5000,B,Z74_RY,SingTel,READY,SGD,Cash,DAY,5000,0,N,00003470336OSG1
2018-04-27,15:52:06,60F0F90100010ADB,252,284,72252B,0002704,CCC,50,120.03,500,B,D05_RY,DBS,READY,SGD,Cash,DAY,7000,6500,N,00003470333OSG1
