Date,MatchTime,OrderID,Participant,CounterParty,API,AccountID,TraderID,ContractID,TradePrice,TradeSize,BuySell,StockCode,StockName,Market,Currency,Product,OrderValidity,OrderQty,BalanceQty,MarriedTrade,CustomerInfo
2018-07-04,09:02:55,6150990100010404,252,202,76252A,0003017,CCC,3638,2.64,15100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,434900,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,473,76252A,0003017,CCC,3639,2.64,11000,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,423900,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,791,76252A,0003017,CCC,3640,2.64,11500,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,412400,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,316,76252A,0003017,CCC,3641,2.64,14000,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,398400,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,316,76252A,0003017,CCC,3642,2.64,6900,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,391500,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,316,76252A,0003017,CCC,3643,2.64,500,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,391000,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,401,76252A,0003017,CCC,3644,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,390900,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,401,76252A,0003017,CCC,3645,2.64,200,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,390700,N,00003770346OSG1
2018-07-04,09:02:55,6150990100010404,252,791,76252A,0003017,CCC,3648,2.64,15400,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,450000,375300,N,00003770346OSG1
2018-07-04,09:02:56,614F31010010EE0A,252,401,76252A,0003017,CCC,3651,2.63,600,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,250000,118600,N,00003769005OSG1
2018-07-04,09:03:11,615099010000F1E6,252,20A,76252A,0003017,CCC,3755,3.15,500,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,109500,N,00003770341OSG1
2018-07-04,09:03:40,614F310100196F9F,252,055,76252A,0003017,CCC,3862,3.03,1000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,133600,N,00003770285OSG1
2018-07-04,09:03:42,614F310100196F9F,252,401,76252A,0003017,CCC,3866,3.03,3300,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,130300,N,00003770285OSG1
2018-07-04,09:03:47,615099010000B40A,252,833,76252A,0002801,108,3911,2.3,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,1000,900,N,00003770330OSG1
2018-07-04,09:03:48,615099010000B40A,252,833,76252A,0002801,108,3915,2.3,700,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,1000,200,N,00003770330OSG1
2018-07-04,09:03:50,615099010000B40A,252,702,76252A,0002801,108,3917,2.3,200,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,1000,0,N,00003770330OSG1
2018-07-04,09:04:28,615099010001142E,252,783,76252A,0003017,CCC,4095,2.64,5900,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,68200,N,00003770353OSG1
2018-07-04,09:04:28,615099010001142E,252,401,76252A,0003017,CCC,4096,2.64,1200,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,67000,N,00003770353OSG1
2018-07-04,09:04:28,615099010001142E,252,286,76252A,0003017,CCC,4097,2.64,900,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,66100,N,00003770353OSG1
2018-07-04,09:04:28,615099010001142E,252,821,76252A,0003017,CCC,4098,2.64,4400,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,61700,N,00003770353OSG1
2018-07-04,09:04:28,615099010001142E,252,20A,76252A,0003017,CCC,4099,2.64,19000,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,42700,N,00003770353OSG1
2018-07-04,09:04:28,615099010001142E,252,821,76252A,0003017,CCC,4100,2.64,21200,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,21500,N,00003770353OSG1
2018-07-04,09:04:28,615099010001142E,252,284,76252A,0003017,CCC,4101,2.64,21500,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,74100,0,N,00003770353OSG1
2018-07-04,09:06:14,614F31010017CB97,252,081,76252A,0003017,CCC,4527,2.6,2600,B,T39_RY,SPH,READY,SGD,Cash,GTM,250000,8700,N,00003769586OSG1
2018-07-04,09:06:15,614F31010017CB97,252,473,76252A,0003017,CCC,4546,2.6,200,B,T39_RY,SPH,READY,SGD,Cash,GTM,250000,8500,N,00003769586OSG1
2018-07-04,09:06:19,615099010000EEC4,252,702,76252A,0003017,CCC,4587,1.65,26200,S,C61U_RY,CapitaCom Trust,READY,SGD,Unit Trusts,GTM,26200,0,N,00003770339OSG1
2018-07-04,09:06:21,614F31010019A0CC,252,160,76252A,0003017,CCC,4631,2.61,500,S,T39_RY,SPH,READY,SGD,Cash,GTM,125000,124500,N,00003770301OSG1
2018-07-04,09:08:44,615099010000F1E6,252,403,76252A,0003017,CCC,5064,3.15,700,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,108800,N,00003770341OSG1
2018-07-04,09:09:07,615099010000F1E6,252,202,76252A,0003017,CCC,5160,3.15,9500,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,99300,N,00003770341OSG1
2018-07-04,09:09:10,615099010000F1E6,252,401,76252A,0003017,CCC,5182,3.15,1800,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,97500,N,00003770341OSG1
2018-07-04,09:09:10,615099010000F1E6,252,401,76252A,0003017,CCC,5183,3.15,200,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,97300,N,00003770341OSG1
2018-07-04,09:10:25,614F31010017CB97,252,403,76252A,0003017,CCC,5438,2.6,800,B,T39_RY,SPH,READY,SGD,Cash,GTM,250000,7700,N,00003769586OSG1
2018-07-04,09:10:30,614F31010019A0CC,252,160,76252A,0003017,CCC,5446,2.61,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,125000,124400,N,00003770301OSG1
2018-07-04,09:11:11,614F310100196F9F,252,174,76252A,0003017,CCC,5568,3.03,1000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,129300,N,00003770285OSG1
2018-07-04,09:11:28,614F31010017CB97,252,121,76252A,0003017,CCC,5601,2.6,1000,B,T39_RY,SPH,READY,SGD,Cash,GTM,250000,6700,N,00003769586OSG1
2018-07-04,09:11:29,614F31010019A0CC,252,160,76252A,0003017,CCC,5605,2.61,300,S,T39_RY,SPH,READY,SGD,Cash,GTM,125000,124100,N,00003770301OSG1
2018-07-04,09:12:01,61509901000161E5,252,731,76252A,0002801,108,5662,2.38,500,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,0,N,00003770364OSG1
2018-07-04,09:12:19,614F310100196F9F,252,283,76252A,0003017,CCC,5772,3.03,30000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,99300,N,00003770285OSG1
2018-07-04,09:12:19,614F310100196F9F,252,081,76252A,0003017,CCC,5773,3.03,400,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,98900,N,00003770285OSG1
2018-07-04,09:12:22,614F310100196F9F,252,821,76252A,0003017,CCC,5795,3.03,72000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,26900,N,00003770285OSG1
2018-07-04,09:12:22,614F310100196F9F,252,401,76252A,0003017,CCC,5796,3.03,7200,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,19700,N,00003770285OSG1
2018-07-04,09:12:26,615099010000F1E6,252,403,76252A,0003017,CCC,5811,3.15,700,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,96600,N,00003770341OSG1
2018-07-04,09:12:29,6150990100016BF3,252,171,76252A,0003017,CCC,5822,3.03,11000,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,119700,N,00003770365OSG1
2018-07-04,09:12:29,6150990100016BF3,252,211,76252A,0003017,CCC,5823,3.03,10000,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,109700,N,00003770365OSG1
2018-07-04,09:12:29,6150990100016BF3,252,20A,76252A,0003017,CCC,5824,3.03,300,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,109400,N,00003770365OSG1
2018-07-04,09:12:29,6150990100016BF3,252,283,76252A,0003017,CCC,5825,3.03,1500,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,107900,N,00003770365OSG1
2018-07-04,09:12:29,6150990100016BF3,252,283,76252A,0003017,CCC,5826,3.03,1000,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,106900,N,00003770365OSG1
2018-07-04,09:12:29,6150990100016BF3,252,294,76252A,0003017,CCC,5827,3.03,200,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,106700,N,00003770365OSG1
2018-07-04,09:12:29,6150990100016BF3,252,833,76252A,0003017,CCC,5828,3.03,106700,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,130700,0,N,00003770365OSG1
2018-07-04,09:12:32,6150990100016C68,252,833,76252A,0003017,CCC,5838,3.03,450000,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,450000,0,N,00003770366OSG1
2018-07-04,09:12:35,614DC90100121FB2,252,401,76252A,0002953,CCC,5883,0.315,2200,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,264100,N,00003765782OSG1
2018-07-04,09:12:35,614F3101000EC68C,252,081,76252A,0003017,CCC,5877,3.04,9800,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,86100,N,00003768870OSG1
2018-07-04,09:12:39,614F3101000EC68C,252,081,76252A,0003017,CCC,5892,3.04,300,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,85800,N,00003768870OSG1
2018-07-04,09:12:40,614DC90100121FB2,252,160,76252A,0002953,CCC,5893,0.315,200,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,263900,N,00003765782OSG1
2018-07-04,09:12:40,6150990100016D8E,252,702,76252A,0002801,108,5894,2.39,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,400,N,00003770367OSG1
2018-07-04,09:12:40,6150990100016D8E,252,702,76252A,0002801,108,5895,2.39,300,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,100,N,00003770367OSG1
2018-07-04,09:12:42,6150990100016D8E,252,731,76252A,0002801,108,5899,2.39,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,0,N,00003770367OSG1
2018-07-04,09:12:50,614DC90100121FB2,252,160,76252A,0002953,CCC,5919,0.315,100,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,263800,N,00003765782OSG1
2018-07-04,09:12:54,614DC90100121FB2,252,783,76252A,0002953,CCC,5925,0.315,34300,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,229500,N,00003765782OSG1
2018-07-04,09:13:00,614DC90100121FB2,252,160,76252A,0002953,CCC,5963,0.315,4400,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,225100,N,00003765782OSG1
2018-07-04,09:13:10,614DC90100121FB2,252,160,76252A,0002953,CCC,5987,0.315,600,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,224500,N,00003765782OSG1
2018-07-04,09:13:19,614DC90100121FB2,252,791,76252A,0002953,CCC,6046,0.315,36400,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,188100,N,00003765782OSG1
2018-07-04,09:13:20,614DC90100121FB2,252,160,76252A,0002953,CCC,6048,0.315,4800,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,183300,N,00003765782OSG1
2018-07-04,09:13:30,614DC90100121FB2,252,160,76252A,0002953,CCC,6068,0.315,500,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,182800,N,00003765782OSG1
2018-07-04,09:13:40,614DC90100121FB2,252,160,76252A,0002953,CCC,6101,0.315,100,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,182700,N,00003765782OSG1
2018-07-04,09:13:44,614DC90100121FB2,252,791,76252A,0002953,CCC,6112,0.315,33400,B,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,750000,149300,N,00003765782OSG1
2018-07-04,09:13:52,615099010000F1E6,252,833,76252A,0003017,CCC,6133,3.15,2200,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,94400,N,00003770341OSG1
2018-07-04,09:13:59,6150990100017926,252,081,76252A,0002953,CCC,6158,0.315,16000,S,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,125000,109000,N,00003770369OSG1
2018-07-04,09:13:59,6150990100017926,252,081,76252A,0002953,CCC,6159,0.315,93400,S,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,125000,15600,N,00003770369OSG1
2018-07-04,09:13:59,6150990100017926,252,081,76252A,0002953,CCC,6160,0.315,15600,S,D5IU_RY,Lippo Malls Tr,READY,SGD,Unit Trusts,GTM,125000,0,N,00003770369OSG1
2018-07-04,09:14:09,614F31010010EE0A,252,821,76252A,0003017,CCC,6218,2.63,1400,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,250000,117200,N,00003769005OSG1
2018-07-04,09:15:07,61509901000184CE,252,473,76252A,0003017,CCC,6446,3.03,7800,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,432500,N,00003770376OSG1
2018-07-04,09:15:07,61509901000184CE,252,472,76252A,0003017,CCC,6447,3.03,400,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,432100,N,00003770376OSG1
2018-07-04,09:15:07,61509901000184CE,252,473,76252A,0003017,CCC,6448,3.03,100,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,432000,N,00003770376OSG1
2018-07-04,09:15:07,61509901000184CE,252,472,76252A,0003017,CCC,6449,3.03,300,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,431700,N,00003770376OSG1
2018-07-04,09:15:08,61509901000184CE,252,401,76252A,0003017,CCC,6454,3.03,35400,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,396300,N,00003770376OSG1
2018-07-04,09:15:09,614F31010010EE0A,252,821,76252A,0003017,CCC,6458,2.63,1800,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,250000,115400,N,00003769005OSG1
2018-07-04,09:15:09,61509901000184CE,252,081,76252A,0003017,CCC,6455,3.03,300,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,396000,N,00003770376OSG1
2018-07-04,09:15:13,61509901000184CE,252,202,76252A,0003017,CCC,6479,3.03,100,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,395900,N,00003770376OSG1
2018-07-04,09:15:31,61509901000184CE,252,20A,76252A,0003017,CCC,6513,3.03,3000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,392900,N,00003770376OSG1
2018-07-04,09:15:40,615099010000F1E6,252,403,76252A,0003017,CCC,6538,3.15,700,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,93700,N,00003770341OSG1
2018-07-04,09:15:45,61509901000184CE,252,821,76252A,0003017,CCC,6559,3.03,21000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,371900,N,00003770376OSG1
2018-07-04,09:15:45,61509901000184CE,252,081,76252A,0003017,CCC,6561,3.03,300,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,371600,N,00003770376OSG1
2018-07-04,09:15:53,61509901000184CE,252,213,76252A,0003017,CCC,6624,3.03,5000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,366600,N,00003770376OSG1
2018-07-04,09:16:12,61509901000184CE,252,174,76252A,0003017,CCC,6743,3.03,5000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,361600,N,00003770376OSG1
2018-07-04,09:16:20,615099010000F1E6,252,081,76252A,0003017,CCC,6798,3.15,93700,S,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,0,N,00003770341OSG1
2018-07-04,09:16:24,61509901000184CE,252,055,76252A,0003017,CCC,6850,3.03,2000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,440300,359600,N,00003770376OSG1
2018-07-04,09:16:24,6150990100019917,252,401,76252A,0003017,CCC,6820,3.15,3900,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,146100,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,401,76252A,0003017,CCC,6821,3.15,12900,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,133200,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,401,76252A,0003017,CCC,6822,3.15,1300,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,131900,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,401,76252A,0003017,CCC,6823,3.15,1400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,130500,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,401,76252A,0003017,CCC,6824,3.15,4700,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,125800,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,783,76252A,0003017,CCC,6825,3.15,1400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,124400,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,331,76252A,0003017,CCC,6826,3.15,2900,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,121500,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,331,76252A,0003017,CCC,6827,3.15,2600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,118900,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,821,76252A,0003017,CCC,6828,3.15,24100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,94800,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,791,76252A,0003017,CCC,6829,3.15,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,94700,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,833,76252A,0003017,CCC,6830,3.15,200,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,94500,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,833,76252A,0003017,CCC,6831,3.15,400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,94100,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,783,76252A,0003017,CCC,6832,3.15,5100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,89000,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,783,76252A,0003017,CCC,6833,3.15,500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,88500,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,833,76252A,0003017,CCC,6834,3.15,500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,88000,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,791,76252A,0003017,CCC,6835,3.15,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,87900,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,081,76252A,0003017,CCC,6836,3.15,2100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,85800,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,731,76252A,0003017,CCC,6837,3.15,3600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,82200,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,833,76252A,0003017,CCC,6838,3.15,400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,81800,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,731,76252A,0003017,CCC,6839,3.15,4900,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,76900,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,833,76252A,0003017,CCC,6840,3.15,200,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,76700,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,731,76252A,0003017,CCC,6841,3.15,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,76600,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,121,76252A,0003017,CCC,6842,3.15,4000,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,72600,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,791,76252A,0003017,CCC,6843,3.15,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,72500,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,783,76252A,0003017,CCC,6844,3.15,7500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,65000,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,081,76252A,0003017,CCC,6845,3.15,2100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,62900,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,081,76252A,0003017,CCC,6846,3.15,200,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,62700,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,171,76252A,0003017,CCC,6847,3.15,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,62600,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,833,76252A,0003017,CCC,6848,3.15,800,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,61800,N,00003770378OSG1
2018-07-04,09:16:24,6150990100019917,252,731,76252A,0003017,CCC,6849,3.15,2400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,150000,59400,N,00003770378OSG1
